student_id,cohort_year,gender,race_ethnicity,first_generation,pell_eligible,program_code,retention_probability,risk_score,risk_band,actual_returned_year_2
S104013,2021,Male,White,No,Yes,SOC,0.7943,0.2057,Moderate,1
S104014,2021,Female,White,Yes,No,PSY,0.9467,0.0533,Low,0
S104015,2020,Female,White,No,No,BUS,0.9054,0.0946,Low,1
S104016,2021,Male,International,No,No,ENG,0.8608,0.1392,Low,1
S104017,2020,Male,White,No,No,POL,0.85,0.15,Low,1
S104018,2020,Female,White,No,Yes,BUS,0.878,0.122,Low,1
S104019,2022,Female,Hispanic/Latino,No,No,POL,0.4831,0.5169,Elevated,0
S104020,2020,Male,White,No,No,EDU,0.7853,0.2147,Moderate,1
S104021,2020,Female,White,Yes,No,BUS,0.8459,0.1541,Low,1
S104022,2022,Female,Black/African American,No,No,ENG,0.8805,0.1195,Low,1
S104023,2021,Female,White,Yes,No,PSY,0.8805,0.1195,Low,1
S104024,2021,Female,Black/African American,No,No,COM,0.8451,0.1549,Low,1
S104025,2020,Nonbinary,Asian,No,No,EDU,0.8845,0.1155,Low,1
S104026,2020,Female,White,Yes,No,PSY,0.7681,0.2319,Moderate,1
S104027,2021,Female,Asian,Yes,No,CS,0.87,0.13,Low,1
S104028,2022,Female,Asian,Yes,No,BUS,0.8613,0.1387,Low,1
S104029,2021,Female,Hispanic/Latino,Yes,No,BUS,0.8235,0.1765,Low,1
S104030,2022,Female,Hispanic/Latino,No,No,EDU,0.9322,0.0678,Low,1
S104031,2022,Nonbinary,White,Yes,Yes,PSY,0.7946,0.2054,Moderate,1
S104032,2021,Male,White,No,No,SOC,0.5476,0.4524,Elevated,0
S104033,2021,Female,Asian,No,No,ENG,0.8613,0.1387,Low,1
S104034,2021,Female,White,No,No,PSY,0.8676,0.1324,Low,1
S104035,2020,Female,White,Yes,No,SOC,0.8494,0.1506,Low,1
S104036,2022,Female,White,No,No,BUS,0.8145,0.1855,Low,1
S104037,2022,Male,White,No,No,SOC,0.8853,0.1147,Low,1
S104038,2021,Female,Asian,No,Yes,BUS,0.9114,0.0886,Low,1
S104039,2021,Male,Asian,Yes,Yes,POL,0.8474,0.1526,Low,1
S104040,2021,Male,Black/African American,No,No,ENG,0.8299,0.1701,Low,0
S104041,2022,Female,White,No,Yes,CS,0.6576,0.3424,Moderate,0
S104042,2023,Male,White,No,Yes,COM,0.8805,0.1195,Low,1
S104043,2020,Female,Black/African American,No,Yes,EDU,0.7841,0.2159,Moderate,1
S104044,2021,Female,White,No,Yes,BIO,0.8583,0.1417,Low,0
S104045,2020,Male,Hispanic/Latino,No,Yes,NUR,0.8223,0.1777,Low,1
S104046,2021,Female,Hispanic/Latino,No,No,POL,0.5619,0.4381,Elevated,0
S104047,2020,Female,White,No,No,ENG,0.87,0.13,Low,1
S104048,2021,Male,White,Yes,No,BIO,0.5896,0.4104,Elevated,0
S104049,2021,Female,Hispanic/Latino,No,No,POL,0.8676,0.1324,Low,1
S104050,2021,Male,White,Yes,Yes,BUS,0.8661,0.1339,Low,1
S104051,2021,Female,Black/African American,No,No,SOC,0.8355,0.1645,Low,1
S104052,2023,Male,Hispanic/Latino,No,No,BUS,0.6851,0.3149,Moderate,0
S104053,2023,Female,White,No,Yes,COM,0.9621,0.0379,Low,1
S104054,2020,Female,Asian,No,Yes,BUS,0.8603,0.1397,Low,1
S104055,2021,Female,White,Yes,No,NUR,0.7983,0.2017,Moderate,1
S104056,2023,Male,White,Yes,Yes,PSY,0.9676,0.0324,Low,1
S104057,2022,Female,International,No,Yes,NUR,0.9676,0.0324,Low,1
S104058,2020,Male,Asian,Yes,No,BUS,0.85,0.15,Low,1
S104059,2022,Female,Hispanic/Latino,Yes,No,COM,0.5476,0.4524,Elevated,0
S104060,2020,Female,Black/African American,No,Yes,EDU,0.8355,0.1645,Low,1
S104061,2020,Female,Hispanic/Latino,No,No,PSY,0.8613,0.1387,Low,0
S104062,2022,Female,White,Yes,Yes,COM,0.813,0.187,Low,1
S104063,2022,Male,White,No,No,PSY,0.85,0.15,Low,1
S104064,2023,Female,White,No,No,BIO,0.9054,0.0946,Low,1
S104065,2021,Male,White,No,No,SOC,0.572,0.428,Elevated,0
S104066,2023,Female,White,Yes,No,ENG,0.649,0.351,Moderate,0
S104067,2021,Female,Asian,No,No,BUS,0.9029,0.0971,Low,1
S104068,2022,Male,White,No,No,COM,0.6455,0.3545,Moderate,1
S104069,2020,Male,Hispanic/Latino,Yes,No,PSY,0.8292,0.1708,Low,1
S104070,2020,Male,Black/African American,No,No,BUS,0.7934,0.2066,Moderate,1
S104071,2023,Female,Unknown,No,No,BIO,0.8157,0.1843,Low,1
S104072,2023,Male,White,No,No,PSY,0.7778,0.2222,Moderate,0
S104073,2023,Male,Black/African American,Yes,Yes,BUS,0.6137,0.3863,Moderate,1
S104074,2021,Female,Asian,No,No,EDU,0.9114,0.0886,Low,1
S104075,2020,Male,White,No,Yes,BIO,0.7108,0.2892,Moderate,1
S104076,2023,Female,White,Yes,No,NUR,0.9262,0.0738,Low,1
S104077,2022,Male,White,Yes,No,NUR,0.788,0.212,Moderate,1
S104078,2020,Male,Hispanic/Latino,No,No,EDU,0.8406,0.1594,Low,1
S104079,2023,Male,Hispanic/Latino,Yes,Yes,ENG,0.9322,0.0678,Low,1
S104080,2023,Male,White,No,No,SOC,0.8499,0.1501,Low,1
S104081,2021,Male,Asian,No,No,CS,0.6333,0.3667,Moderate,0
S104082,2023,Male,White,Yes,No,COM,0.788,0.212,Moderate,1
S104083,2023,Female,White,No,No,CS,0.85,0.15,Low,1
S104084,2022,Female,Black/African American,No,Yes,ENG,0.779,0.221,Moderate,1
S104085,2022,Female,International,Yes,No,SOC,0.8249,0.1751,Low,1
S104086,2021,Female,Asian,No,No,COM,0.6661,0.3339,Moderate,0
S104087,2023,Male,White,No,Yes,CS,0.8235,0.1765,Low,1
S104088,2023,Male,White,No,No,SOC,0.8411,0.1589,Low,0
S104089,2023,Female,White,No,No,COM,0.6765,0.3235,Moderate,0
S104090,2022,Female,White,No,No,POL,0.4071,0.5929,Elevated,0
S104091,2020,Male,White,No,No,COM,0.9322,0.0678,Low,1
S104092,2021,Female,Black/African American,No,Yes,COM,0.7929,0.2071,Moderate,1
S104093,2021,Male,Hispanic/Latino,Yes,No,ENG,0.8249,0.1751,Low,1
S104094,2023,Nonbinary,White,No,No,SOC,0.9467,0.0533,Low,1
S104095,2022,Female,White,No,No,PSY,0.7568,0.2432,Moderate,1
S104096,2022,Female,White,No,No,ENG,0.8805,0.1195,Low,1
S104097,2020,Female,White,Yes,No,POL,0.7635,0.2365,Moderate,0
S104098,2023,Female,Asian,No,No,BIO,0.779,0.221,Moderate,1
S104099,2021,Female,White,No,No,CS,0.8584,0.1416,Low,1
S104100,2020,Female,Black/African American,No,No,BUS,0.8437,0.1563,Low,1
S104101,2023,Female,White,Yes,No,ENG,0.7179,0.2821,Moderate,1
S104102,2020,Female,White,Yes,No,PSY,0.9054,0.0946,Low,1
S104103,2020,Female,Unknown,Yes,No,ENG,0.8637,0.1363,Low,1
S104104,2020,Male,White,No,No,BIO,0.7474,0.2526,Moderate,1
S104105,2021,Female,White,Yes,No,SOC,0.6354,0.3646,Moderate,0
S104106,2020,Male,Hispanic/Latino,No,No,POL,0.8263,0.1737,Low,1
S104107,2023,Female,White,Yes,No,ENG,0.8676,0.1324,Low,1
S104108,2022,Female,White,Yes,No,COM,0.8212,0.1788,Low,1
S104109,2021,Female,White,No,No,CS,0.8502,0.1498,Low,1
S104110,2020,Male,White,No,Yes,BIO,0.816,0.184,Low,1
S104111,2021,Female,Hispanic/Latino,No,Yes,CS,0.8158,0.1842,Low,1
S104112,2020,Female,White,Yes,No,CS,0.8637,0.1363,Low,1
S104113,2023,Female,Asian,No,Yes,EDU,0.8291,0.1709,Low,0
S104114,2021,Male,Black/African American,No,No,COM,0.6355,0.3645,Moderate,0
S104115,2021,Female,White,No,Yes,PSY,0.7862,0.2138,Moderate,1
S104116,2020,Female,White,No,Yes,COM,0.87,0.13,Low,1
S104117,2020,Male,White,No,No,POL,0.7966,0.2034,Moderate,1
S104118,2020,Female,White,No,No,CS,0.8557,0.1443,Low,1
S104119,2020,Female,White,No,No,SOC,0.8613,0.1387,Low,1
S104120,2022,Male,Asian,No,No,CS,0.8437,0.1563,Low,1
S104121,2023,Female,White,No,Yes,NUR,0.8557,0.1443,Low,0
S104122,2023,Female,White,No,Yes,NUR,0.7517,0.2483,Moderate,1
S104123,2021,Female,Hispanic/Latino,No,No,PSY,0.8299,0.1701,Low,1
S104124,2023,Female,Asian,Yes,No,ENG,0.9054,0.0946,Low,1
S104125,2022,Male,White,No,No,POL,0.816,0.184,Low,1
S104126,2020,Male,White,Yes,No,PSY,0.6455,0.3545,Moderate,1
S104127,2020,Male,International,No,No,BIO,0.8451,0.1549,Low,1
S104128,2022,Female,White,Yes,No,COM,0.8597,0.1403,Low,1
S104129,2021,Male,Hispanic/Latino,Yes,Yes,PSY,0.9322,0.0678,Low,1
S104130,2020,Male,Hispanic/Latino,Yes,Yes,CS,0.8406,0.1594,Low,1
S104131,2023,Female,Hispanic/Latino,Yes,Yes,BIO,0.788,0.212,Moderate,1
S104132,2022,Male,White,Yes,No,BIO,0.6123,0.3877,Moderate,0
S104133,2022,Female,White,Yes,No,BUS,0.8805,0.1195,Low,1
S104134,2023,Male,White,No,Yes,ENG,0.878,0.122,Low,0
S104135,2023,Female,Hispanic/Latino,No,Yes,CS,0.7445,0.2555,Moderate,1
S104136,2023,Female,Asian,No,Yes,NUR,0.613,0.387,Moderate,0
S104137,2021,Male,Asian,No,No,EDU,0.8557,0.1443,Low,1
S104138,2023,Male,Two or More Races,Yes,No,BIO,0.7616,0.2384,Moderate,1
S104139,2022,Female,International,No,No,COM,0.9467,0.0533,Low,1
S104140,2022,Female,Asian,No,No,NUR,0.7524,0.2476,Moderate,1
S104141,2023,Male,White,No,Yes,BUS,0.5808,0.4192,Elevated,0
S104142,2020,Female,White,No,No,NUR,0.8637,0.1363,Low,1
S104143,2021,Female,Hispanic/Latino,No,No,ENG,0.8382,0.1618,Low,1
S104144,2020,Male,Hispanic/Latino,No,Yes,NUR,0.7057,0.2943,Moderate,1
S104145,2021,Female,White,No,No,PSY,0.9427,0.0573,Low,1
S104146,2021,Female,Hispanic/Latino,No,No,ENG,0.8557,0.1443,Low,1
S104147,2023,Female,White,No,Yes,COM,0.7553,0.2447,Moderate,1
S104148,2023,Male,White,No,No,EDU,0.9621,0.0379,Low,1
S104149,2021,Female,Black/African American,No,No,CS,0.7613,0.2387,Moderate,0
S104150,2021,Male,White,No,No,NUR,0.792,0.208,Moderate,1
S104151,2022,Male,Hispanic/Latino,No,No,POL,0.8556,0.1444,Low,1
S104152,2023,Male,Hispanic/Latino,No,Yes,EDU,0.8676,0.1324,Low,1
S104153,2023,Female,Hispanic/Latino,No,No,SOC,0.9867,0.0133,Low,1
S104154,2020,Female,White,Yes,Yes,POL,0.7239,0.2761,Moderate,1
S104155,2020,Female,Hispanic/Latino,No,Yes,EDU,0.8157,0.1843,Low,1
S104156,2022,Male,White,No,Yes,POL,0.7757,0.2243,Moderate,1
S104157,2021,Male,Hispanic/Latino,Yes,No,ENG,0.7805,0.2195,Moderate,1
S104158,2020,Male,White,No,No,ENG,0.8038,0.1962,Low,0
S104159,2020,Female,Unknown,No,No,ENG,0.8676,0.1324,Low,1
S104160,2021,Female,Asian,Yes,No,ENG,0.87,0.13,Low,1
S104161,2021,Male,White,No,No,CS,0.7781,0.2219,Moderate,1
S104162,2022,Female,White,Yes,No,PSY,0.6964,0.3036,Moderate,0
S104163,2020,Male,White,No,No,EDU,0.8417,0.1583,Low,1
S104164,2022,Female,Asian,No,Yes,PSY,0.5641,0.4359,Elevated,0
S104165,2022,Male,Hispanic/Latino,Yes,Yes,POL,0.787,0.213,Moderate,1
S104166,2021,Male,Asian,No,No,EDU,0.6354,0.3646,Moderate,0
S104167,2020,Female,Black/African American,No,No,POL,0.8249,0.1751,Low,1
S104168,2022,Female,White,No,Yes,COM,0.8608,0.1392,Low,1
S104169,2022,Male,Hispanic/Latino,No,No,ENG,0.9029,0.0971,Low,1
S104170,2021,Female,White,No,No,PSY,0.9054,0.0946,Low,1
S104171,2021,Female,Hispanic/Latino,No,No,COM,0.8805,0.1195,Low,1
S104172,2022,Female,White,Yes,Yes,ENG,0.8292,0.1708,Low,1
S104173,2021,Female,Asian,No,Yes,PSY,0.6136,0.3864,Moderate,0
S104174,2021,Male,White,No,No,BUS,0.8661,0.1339,Low,1
S104175,2021,Female,White,No,No,BUS,0.8263,0.1737,Low,1
S104176,2021,Female,White,No,No,BIO,0.4831,0.5169,Elevated,0
S104177,2022,Male,Two or More Races,No,Yes,EDU,0.7899,0.2101,Moderate,1
S104178,2021,Female,Hispanic/Latino,No,Yes,POL,0.87,0.13,Low,1
S104179,2021,Female,White,No,No,POL,0.8805,0.1195,Low,1
S104180,2022,Male,White,Yes,Yes,ENG,0.788,0.212,Moderate,1
S104181,2021,Male,White,No,No,SOC,0.8499,0.1501,Low,1
S104182,2020,Male,Black/African American,No,No,BUS,0.8388,0.1612,Low,1
S104183,2023,Male,International,No,No,SOC,0.789,0.211,Moderate,1
S104184,2020,Female,Black/African American,No,Yes,POL,0.9621,0.0379,Low,1
S104185,2022,Female,Black/African American,No,No,CS,0.9054,0.0946,Low,1
S104186,2021,Male,White,No,No,BUS,0.169,0.831,High,0
S104187,2020,Male,White,Yes,No,EDU,0.6373,0.3627,Moderate,0
S104188,2020,Female,Hispanic/Latino,No,No,BUS,0.7983,0.2017,Moderate,1
S104189,2023,Female,Hispanic/Latino,No,No,COM,0.8908,0.1092,Low,1
S104190,2021,Female,White,Yes,Yes,PSY,0.8676,0.1324,Low,1
S104191,2021,Female,Asian,No,No,ENG,0.6348,0.3652,Moderate,0
S104192,2022,Male,White,No,No,POL,0.8081,0.1919,Low,1
S104193,2020,Male,White,Yes,No,NUR,0.7239,0.2761,Moderate,0
S104194,2022,Female,White,No,No,BUS,0.8437,0.1563,Low,1
S104195,2021,Female,Black/African American,No,No,ENG,0.878,0.122,Low,1
S104196,2022,Female,Asian,Yes,Yes,COM,0.8805,0.1195,Low,1
S104197,2020,Female,Hispanic/Latino,Yes,Yes,BIO,0.8121,0.1879,Low,0
S104198,2023,Male,Asian,No,No,NUR,0.85,0.15,Low,1
S104199,2020,Female,Asian,No,No,EDU,0.8919,0.1081,Low,1
S104200,2022,Female,White,No,Yes,COM,0.8411,0.1589,Low,1
S104201,2022,Male,Asian,Yes,No,POL,0.728,0.272,Moderate,1
S104202,2021,Male,White,Yes,No,SOC,0.7732,0.2268,Moderate,1
S104203,2020,Female,Hispanic/Latino,No,No,EDU,0.8437,0.1563,Low,1
S104204,2021,Female,White,No,Yes,BUS,0.7555,0.2445,Moderate,0
S104205,2023,Female,White,No,Yes,BIO,0.8437,0.1563,Low,1
S104206,2023,Female,Hispanic/Latino,No,No,COM,0.9013,0.0987,Low,1
S104207,2023,Female,White,No,No,CS,0.8206,0.1794,Low,1
S104208,2020,Male,White,No,Yes,BUS,0.9013,0.0987,Low,1
S104209,2022,Female,Hispanic/Latino,No,No,ENG,0.6511,0.3489,Moderate,0
S104210,2020,Female,Hispanic/Latino,Yes,No,EDU,0.6511,0.3489,Moderate,0
S104211,2022,Male,White,No,No,EDU,0.7453,0.2547,Moderate,1
S104212,2021,Female,White,No,No,POL,0.8054,0.1946,Low,1
S104213,2022,Male,White,No,No,NUR,0.85,0.15,Low,1
S104214,2022,Male,Black/African American,Yes,No,POL,0.87,0.13,Low,1
S104215,2023,Male,Black/African American,Yes,No,ENG,0.5894,0.4106,Elevated,0
S104216,2021,Male,White,No,Yes,PSY,0.8805,0.1195,Low,1
S104217,2021,Male,Asian,Yes,No,SOC,0.9114,0.0886,Low,1
S104218,2022,Male,Hispanic/Latino,No,No,NUR,0.9114,0.0886,Low,1
S104219,2020,Female,International,No,No,BUS,0.7438,0.2562,Moderate,1
S104220,2020,Female,White,Yes,No,EDU,0.787,0.213,Moderate,1
S104221,2022,Female,Hispanic/Latino,No,No,EDU,0.8206,0.1794,Low,1
S104222,2023,Female,Hispanic/Latino,No,Yes,BUS,0.8474,0.1526,Low,1
S104223,2022,Female,White,Yes,No,SOC,0.8499,0.1501,Low,1
S104224,2023,Female,White,No,Yes,SOC,0.8566,0.1434,Low,1
S104225,2020,Female,White,No,Yes,EDU,0.8908,0.1092,Low,1
S104226,2021,Female,White,No,No,PSY,0.8359,0.1641,Low,1
S104227,2022,Female,Hispanic/Latino,Yes,No,POL,0.8158,0.1842,Low,1
S104228,2021,Male,Asian,No,No,NUR,0.7613,0.2387,Moderate,0
S104229,2020,Female,White,No,No,EDU,0.7555,0.2445,Moderate,0
S104230,2020,Male,Black/African American,Yes,No,SOC,0.8676,0.1324,Low,1
S104231,2023,Female,White,No,No,ENG,0.8804,0.1196,Low,1
S104232,2022,Male,International,No,No,PSY,0.9144,0.0856,Low,1
S104233,2021,Male,White,No,Yes,CS,0.8332,0.1668,Low,1
S104234,2021,Female,Black/African American,No,No,BUS,0.7317,0.2683,Moderate,0
S104235,2020,Male,Black/African American,No,No,BUS,0.9054,0.0946,Low,1
S104236,2023,Female,Asian,No,Yes,PSY,0.7867,0.2133,Moderate,0
S104237,2020,Male,Asian,No,Yes,BUS,0.9467,0.0533,Low,1
S104238,2023,Male,White,No,Yes,COM,0.817,0.183,Low,1
S104239,2020,Female,Asian,No,No,COM,0.7111,0.2889,Moderate,0
S104240,2021,Male,Hispanic/Latino,No,No,SOC,0.8603,0.1397,Low,1
S104241,2021,Female,White,No,No,BIO,0.7841,0.2159,Moderate,1
S104242,2023,Female,Unknown,No,Yes,SOC,0.8235,0.1765,Low,1
S104243,2020,Female,White,No,No,PSY,0.85,0.15,Low,1
S104244,2021,Female,White,Yes,No,ENG,0.8158,0.1842,Low,1
S104245,2021,Female,Black/African American,No,No,SOC,0.8186,0.1814,Low,1
S104246,2021,Male,White,Yes,No,PSY,0.85,0.15,Low,1
S104247,2020,Female,White,No,No,NUR,0.891,0.109,Low,1
S104248,2023,Female,White,No,No,SOC,0.7538,0.2462,Moderate,1
S104249,2021,Male,Asian,No,No,BIO,0.9207,0.0793,Low,1
S104250,2021,Female,Black/African American,Yes,No,BIO,0.8451,0.1549,Low,0
S104251,2021,Female,White,No,No,COM,0.8557,0.1443,Low,1
S104252,2023,Male,Hispanic/Latino,No,No,ENG,0.8144,0.1856,Low,1
S104253,2021,Male,Hispanic/Latino,No,Yes,BUS,0.85,0.15,Low,1
S104254,2021,Female,Hispanic/Latino,No,No,POL,0.87,0.13,Low,1
S104255,2021,Female,Hispanic/Latino,No,No,ENG,0.6671,0.3329,Moderate,0
S104256,2021,Male,Two or More Races,Yes,No,BIO,0.8613,0.1387,Low,1
S104257,2020,Male,White,No,No,BUS,0.8249,0.1751,Low,0
S104258,2022,Female,White,No,No,COM,0.878,0.122,Low,1
S104259,2020,Female,Hispanic/Latino,No,No,EDU,0.7022,0.2978,Moderate,1
S104260,2020,Female,White,No,No,EDU,0.8605,0.1395,Low,0
S104261,2020,Male,White,No,No,COM,0.8299,0.1701,Low,1
S104262,2021,Male,White,No,Yes,SOC,0.8126,0.1874,Low,1
S104263,2023,Male,White,Yes,Yes,COM,0.9114,0.0886,Low,1
S104264,2022,Female,Two or More Races,No,No,BIO,0.812,0.188,Low,0
S104265,2023,Male,White,No,No,BIO,0.7627,0.2373,Moderate,1
S104266,2021,Male,Hispanic/Latino,Yes,No,PSY,0.6967,0.3033,Moderate,1
S104267,2023,Female,Asian,No,No,EDU,0.8676,0.1324,Low,1
S104268,2020,Male,White,No,No,BUS,0.6355,0.3645,Moderate,0
S104269,2022,Female,White,Yes,No,PSY,0.7765,0.2235,Moderate,1
S104270,2023,Female,White,No,No,CS,0.7613,0.2387,Moderate,1
S104271,2022,Male,Hispanic/Latino,No,No,ENG,0.8192,0.1808,Low,1
S104272,2023,Female,White,No,No,NUR,0.8805,0.1195,Low,1
S104273,2021,Male,Hispanic/Latino,Yes,Yes,BUS,0.5476,0.4524,Elevated,0
S104274,2020,Female,White,No,No,POL,0.9467,0.0533,Low,1
S104275,2023,Female,White,No,Yes,BUS,0.9013,0.0987,Low,1
S104276,2020,Female,White,No,Yes,BUS,0.9621,0.0379,Low,1
S104277,2023,Female,White,No,No,NUR,0.8805,0.1195,Low,1
S104278,2022,Female,White,No,No,PSY,0.7179,0.2821,Moderate,0
S104279,2023,Male,Two or More Races,Yes,No,BIO,0.7854,0.2146,Moderate,1
S104280,2021,Female,White,No,No,SOC,0.8224,0.1776,Low,1
S104281,2023,Female,Hispanic/Latino,No,No,NUR,0.678,0.322,Moderate,0
S104282,2020,Male,Hispanic/Latino,Yes,No,NUR,0.8676,0.1324,Low,1
S104283,2021,Female,Hispanic/Latino,Yes,No,NUR,0.5812,0.4188,Elevated,0
S104284,2020,Male,Hispanic/Latino,No,No,COM,0.8805,0.1195,Low,1
S104285,2023,Female,White,No,No,SOC,0.6041,0.3959,Moderate,0
S104286,2022,Female,Hispanic/Latino,No,Yes,NUR,0.8494,0.1506,Low,1
S104287,2023,Male,White,Yes,No,ENG,0.5476,0.4524,Elevated,0
S104288,2023,Male,Asian,No,No,PSY,0.8186,0.1814,Low,1
S104289,2021,Male,White,Yes,No,COM,0.6137,0.3863,Moderate,0
S104290,2020,Female,Asian,No,No,COM,0.85,0.15,Low,1
S104291,2023,Female,Hispanic/Latino,No,No,BIO,0.87,0.13,Low,1
S104292,2021,Male,Hispanic/Latino,No,No,COM,0.6873,0.3127,Moderate,1
S104293,2020,Male,White,No,No,BUS,0.6038,0.3962,Moderate,0
S104294,2023,Male,Hispanic/Latino,No,No,CS,0.85,0.15,Low,0
S104295,2023,Female,Asian,No,Yes,POL,0.9207,0.0793,Low,1
S104296,2021,Male,White,No,No,SOC,0.8805,0.1195,Low,1
S104297,2023,Female,White,No,No,BUS,0.8676,0.1324,Low,1
S104298,2020,Female,White,No,Yes,BUS,0.8805,0.1195,Low,1
S104299,2020,Female,White,No,No,SOC,0.8451,0.1549,Low,1
S104300,2021,Female,Asian,No,No,BIO,0.8805,0.1195,Low,1
S104301,2022,Male,White,No,No,COM,0.7858,0.2142,Moderate,1
S104302,2020,Female,Asian,Yes,No,ENG,0.8436,0.1564,Low,1
S104303,2020,Female,Asian,No,Yes,CS,0.788,0.212,Moderate,1
S104304,2022,Male,Hispanic/Latino,Yes,Yes,PSY,0.7242,0.2758,Moderate,0
S104305,2023,Male,Hispanic/Latino,No,No,EDU,0.8805,0.1195,Low,1
S104306,2022,Female,Hispanic/Latino,No,Yes,BIO,0.7353,0.2647,Moderate,1
S104307,2023,Male,Hispanic/Latino,Yes,No,EDU,0.7613,0.2387,Moderate,1
S104308,2023,Female,White,No,No,BIO,0.9013,0.0987,Low,1
S104309,2022,Male,Black/African American,No,No,SOC,0.9219,0.0781,Low,1
S104310,2022,Female,International,No,No,EDU,0.9467,0.0533,Low,1
S104311,2023,Female,White,No,Yes,ENG,0.8382,0.1618,Low,1
S104312,2021,Female,Two or More Races,No,No,BUS,0.8157,0.1843,Low,1
S104313,2020,Female,Unknown,No,No,BIO,0.9676,0.0324,Low,1
S104314,2023,Female,White,No,No,COM,0.9829,0.0171,Low,1
S104315,2021,Female,Asian,No,No,ENG,0.85,0.15,Low,1
S104316,2023,Male,Hispanic/Latino,No,Yes,NUR,0.85,0.15,Low,1
S104317,2021,Female,White,Yes,No,BUS,0.3897,0.6103,High,0
S104318,2023,Female,White,No,Yes,COM,0.9621,0.0379,Low,1
S104319,2020,Male,White,No,No,PSY,0.7423,0.2577,Moderate,1
S104320,2022,Male,Asian,No,Yes,CS,0.8805,0.1195,Low,1
S104321,2021,Male,White,No,No,COM,0.8849,0.1151,Low,1
S104322,2021,Female,Asian,No,Yes,SOC,0.8235,0.1765,Low,1
S104323,2021,Female,Hispanic/Latino,No,No,BIO,0.6998,0.3002,Moderate,1
S104324,2023,Female,Hispanic/Latino,Yes,Yes,COM,0.9676,0.0324,Low,1
S104325,2021,Female,White,No,Yes,SOC,0.9029,0.0971,Low,1
S104326,2023,Female,White,No,Yes,POL,0.5894,0.4106,Elevated,0
S104327,2021,Male,White,Yes,Yes,POL,0.9456,0.0544,Low,1
S104328,2020,Male,White,No,No,BUS,0.6805,0.3195,Moderate,1
S104329,2023,Male,White,No,No,BUS,0.7789,0.2211,Moderate,1
S104330,2020,Female,White,Yes,Yes,SOC,0.8676,0.1324,Low,1
S104331,2021,Male,White,No,No,BIO,0.8344,0.1656,Low,1
S104332,2023,Female,Hispanic/Latino,Yes,No,BIO,0.6906,0.3094,Moderate,0
S104333,2023,Male,White,No,Yes,CS,0.7448,0.2552,Moderate,0
S104334,2023,Female,White,No,No,COM,0.7838,0.2162,Moderate,1
S104335,2021,Female,Black/African American,No,No,BUS,0.87,0.13,Low,1
S104336,2023,Female,Hispanic/Latino,No,No,COM,0.8206,0.1794,Low,1
S104337,2021,Male,Two or More Races,No,No,BUS,0.6333,0.3667,Moderate,0
S104338,2022,Male,Hispanic/Latino,No,No,PSY,0.9054,0.0946,Low,1
S104339,2022,Male,White,No,No,POL,0.8805,0.1195,Low,1
S104340,2020,Male,Two or More Races,No,No,NUR,0.8989,0.1011,Low,1
S104341,2021,Nonbinary,Black/African American,No,No,BUS,0.7474,0.2526,Moderate,1
S104342,2021,Male,Hispanic/Latino,No,No,CS,0.6207,0.3793,Moderate,0
S104343,2021,Female,Hispanic/Latino,No,No,BIO,0.8388,0.1612,Low,1
S104344,2021,Male,White,No,No,BIO,0.8249,0.1751,Low,1
S104345,2022,Female,White,Yes,No,CS,0.8805,0.1195,Low,1
S104346,2020,Female,Asian,Yes,Yes,NUR,0.8255,0.1745,Low,1
S104347,2020,Female,Hispanic/Latino,Yes,Yes,BUS,0.678,0.322,Moderate,0
S104348,2023,Female,White,Yes,Yes,POL,0.8805,0.1195,Low,1
S104349,2021,Male,White,No,Yes,SOC,0.9219,0.0781,Low,0
S104350,2022,Nonbinary,White,No,No,CS,0.9054,0.0946,Low,1
S104351,2022,Female,White,No,No,SOC,0.7376,0.2624,Moderate,1
S104352,2022,Male,White,Yes,Yes,POL,0.8157,0.1843,Low,1
S104353,2021,Female,Black/African American,No,No,PSY,0.9219,0.0781,Low,1
S104354,2021,Female,White,No,Yes,NUR,0.8408,0.1592,Low,1
S104355,2023,Female,White,No,No,BIO,0.8437,0.1563,Low,1
S104356,2023,Female,White,Yes,No,POL,0.6797,0.3203,Moderate,0
S104357,2021,Female,Hispanic/Latino,No,Yes,SOC,0.8605,0.1395,Low,1
S104358,2022,Female,Hispanic/Latino,Yes,No,COM,0.9013,0.0987,Low,1
S104359,2023,Female,Hispanic/Latino,No,No,COM,0.8157,0.1843,Low,1
S104360,2020,Female,Two or More Races,No,No,PSY,0.7454,0.2546,Moderate,0
S104361,2023,Male,Unknown,No,No,ENG,0.9467,0.0533,Low,1
S104362,2021,Female,Black/African American,Yes,No,PSY,0.6354,0.3646,Moderate,0
S104363,2023,Female,Asian,Yes,Yes,PSY,0.9054,0.0946,Low,1
S104364,2022,Female,White,No,No,EDU,0.3269,0.6731,High,0
S104365,2023,Female,Hispanic/Latino,No,Yes,ENG,0.8652,0.1348,Low,1
S104366,2020,Female,White,No,No,CS,0.87,0.13,Low,1
S104367,2020,Female,Asian,No,No,BIO,0.9207,0.0793,Low,1
S104368,2023,Male,White,Yes,Yes,COM,0.8362,0.1638,Low,1
S104369,2022,Female,White,No,No,CS,0.878,0.122,Low,1
S104370,2022,Male,White,No,No,BUS,0.8605,0.1395,Low,1
S104371,2020,Female,Hispanic/Latino,No,No,COM,0.7934,0.2066,Moderate,1
